;RowNum,LocalDate,LocalTime,{[MW]AIT_BR_001_ACT},{[MW]AIT_DS_001_ACT},{[MW]CT_BR_001_ACT},{[MW]CT_BR_002_ACT},{[MW]CT_BR_003_ACT},{[MW]CT_PR_001_ACT},{[MW]CT_DS_001_ACT},{[MW]CT_DS_002_ACT},{[MW]CT_DS_003_ACT},{[MW]CT_DS_004_ACT},{[MW]CT_DS_005_ACT},{[MW]CT_DS_006_ACT},{[MW]FIT_BR_001_ACT},{[MW]FIT_BR_002_ACT},{[MW]FIT_BR_003_ACT},{[MW]FIT_DS_001_ACT},{[MW]FIT_DS_003_ACT},{[MW]FIT_DS_004_ACT},{[MW]FIT_DS_005_ACT},{[MW]FIT_DS_006_ACT},{[MW]FIT_DS_007_ACT},{[MW]FIT_PR_001_ACT},{[MW]PT_BR_001_ACT},{[MW]PIT_BR_002_ACT},{[MW]PT_DS_001_ACT},{[MW]PIT_DS_002_ACT},{[MW]PT_DS_003_ACT},{[MW]PT_DS_004_ACT},{[MW]PT_DS_005_ACT},{[MW]PIT_DS_006_ACT},{[MW]PT_DS_007_ACT},{[MW]PT_DS_008_ACT},{[MW]TT_BR_001_ACT},{[MW]TT_DS_001_ACT},{[MW]TT_DS_002_ACT},{[MW]PMP_BR_002_ACT},{[MW]PMP_DS_002_ACT},{[MW]PMP_DS_004_ACT},{[MW]OARO1_Recovery},{[MW]OARO1_DrawDP},{[MW]OARO1_FeedDP},{[MW]OARO1_TMPRESS},{[MW]OARO2_Recovery},{[MW]OARO2_DrawDP},{[MW]OARO2_FeedDP},{[MW]OARO2_TMPRESS},{[MW]RO_Recovery},{[MW]RO_DP},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,11/25/2016,13:44:48,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.08,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.98,25.28,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-82.29,0.01,-0.01,-25.08,2100.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,11/25/2016,13:44:49,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.64,26.99,25.28,-25.06,-25.06,-25.06,1.#T,-0.18,0.00,0.11,-82.29,0.00,-0.02,-25.07,590.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,11/25/2016,13:44:50,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.25,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.99,25.28,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-82.29,0.01,-0.01,-25.08,230.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,11/25/2016,13:44:52,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,0.00,-25.09,-25.07,-0.11,0.08,25.64,26.98,25.28,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.11,-82.29,-0.01,-0.02,-25.07,40.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,11/25/2016,13:44:53,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.98,25.28,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-82.29,-0.00,-0.01,-25.07,-10.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,11/25/2016,13:44:54,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.07,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.98,25.28,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.11,-82.29,0.00,-0.01,-25.08,1810.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,11/25/2016,13:44:55,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.03,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.98,25.28,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-82.29,0.00,-0.01,-25.08,850.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,11/25/2016,13:44:56,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.98,25.28,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.01,-0.01,-25.08,220.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,11/25/2016,13:44:57,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,27.00,25.29,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,11/25/2016,13:44:58,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.01,-0.01,-25.08,-10.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,11/25/2016,13:44:59,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,-0.00,-0.01,-25.07,-30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,11/25/2016,13:45:00,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,-0.00,-0.01,-25.08,-20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,11/25/2016,13:45:01,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,-0.00,-0.00,-25.09,-25.08,-0.11,0.09,25.64,27.00,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-82.29,-0.00,-0.01,-25.08,700.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,11/25/2016,13:45:02,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,-0.01,-0.01,-25.07,180.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,11/25/2016,13:45:03,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.07,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,27.00,25.29,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,11/25/2016,13:45:04,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.64,27.00,25.29,-25.06,-25.06,-25.06,1.#T,-0.18,0.00,0.10,-82.29,0.01,-0.01,-25.09,-20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,11/25/2016,13:45:05,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,-30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,11/25/2016,13:45:06,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.18,0.00,0.10,-82.29,0.01,-0.01,-25.08,-40.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,11/25/2016,13:45:07,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.11,-82.29,0.01,-0.01,-25.09,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,11/25/2016,13:45:08,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.00,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,11/25/2016,13:45:09,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.01,-25.09,-25.08,-0.10,0.08,25.65,27.00,25.31,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-98.86,0.00,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,11/25/2016,13:45:10,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.11,0.08,25.65,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-82.29,0.01,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,11/25/2016,13:45:11,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.01,-25.09,-25.08,-0.10,0.08,25.65,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.18,0.00,0.10,-82.29,0.01,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,11/25/2016,13:45:12,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,560.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,11/25/2016,13:45:13,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,27.00,25.29,-25.06,-25.06,-25.06,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,130.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,11/25/2016,13:45:14,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.29,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,-0.00,-0.01,-25.07,30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,11/25/2016,13:45:15,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,26.99,25.31,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,-20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,11/25/2016,13:45:16,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.10,0.08,25.65,26.99,25.31,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.01,-0.02,-25.08,-40.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,11/25/2016,13:45:17,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.01,-0.01,-25.09,-25.08,-0.10,0.08,25.65,26.99,25.31,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,-0.00,-0.01,-25.07,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,11/25/2016,13:45:18,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.01,-25.09,-25.08,-0.10,0.08,25.65,26.99,25.31,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,11/25/2016,13:45:19,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.01,-25.09,-25.08,-0.10,0.08,25.65,27.00,25.31,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.00,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,11/25/2016,13:45:20,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.01,-25.09,-25.08,-0.10,0.09,25.64,27.00,25.31,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.01,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,11/25/2016,13:45:21,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,27.01,25.31,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.10,-82.29,0.01,-0.01,-25.08,-50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,11/25/2016,13:45:22,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.64,27.01,25.31,-25.06,-25.06,-25.07,1.#T,-0.19,0.00,0.10,-82.29,0.01,-0.01,-25.08,490.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,11/25/2016,13:45:23,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.08,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.08,-0.09,0.08,25.64,27.01,25.31,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.09,-98.86,0.00,-0.01,-25.08,2230.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,11/25/2016,13:45:24,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.05,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.09,0.08,25.65,27.01,25.31,-25.06,-25.06,-25.06,1.#T,-0.18,0.00,0.09,-82.29,0.00,-0.02,-25.07,1360.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,11/25/2016,13:45:25,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.65,27.01,25.31,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-82.29,0.00,-0.01,-25.08,570.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,11/25/2016,13:45:26,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.08,-0.10,0.08,25.65,27.00,25.31,-25.06,-25.06,-25.07,1.#T,-0.18,0.00,0.10,-98.86,0.00,-0.01,-25.08,140.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
